#	OVR	PLAYER	PTS	AVG	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	STATUS	BYE	SALARY	YEAR(S)
485	487	Smelley, Brad CLE TE	0.8	0.8										B						0.8	Free Agent (P)	10	$0.60 	1
486	488	Smith, Armond CAR RB	0.6	0.2						B								0	0.6	0	Free Agent	6	$0.60 	1
487	489	Thompson, Deonte BAL WR	0.5	0.1	3.5	0	0	0	-3			B									Free Agent	8	$0.60 	1
488	490	McCown, Luke ATL QB	0.4	0.2			0				B								0.4		Free Agent	7	$0.60 	1
489	491	Gradkowski, Bruce CIN QB	0.2	0.1	0.2							B								0	Free Agent	8	$0.60 	1
490	492	Webb, Joe MIN QB	0.2	0.2					0.2						B						Free Agent	11	$0.60 	1
491	493	Anderson, Joe CHI WR	0	0						B									0	0	Free Agent	6	$0.60 	1
492	494	Bajema, Billy BAL TE	0	0						0		B			0	0	0	0	0	0	Free Agent	8	$0.60 	1
493	495	Bellamy, Josh KCC WR	0	0							B							0	0	0	Free Agent	7	$0.60 	1
494	496	Brockel, Richie CAR TE	0	0	0	0	0	0	0	B	0	0	0	0	0	0	0	0	0	0	Free Agent	6	$0.60 	1
495	497	Brown, Mike JAC WR	0	0						B										0	Free Agent	6	$0.60 	1
496	498	Butler, Deon SEA WR	0	0											B					0	Free Agent	11	$0.60 	1
497	499	Clutts, Tyler HOU RB	0	0	0	0	0	0	0	0	0	B	0	0	0	0	0	0	0	0	Free Agent	8	$0.60 	1
498	500	Cone, Kevin ATL WR	0	0	0	0	0	0	0	0	B	0				0	0	0	0	0	Free Agent	7	$0.60 	1
499	501	Conner, John CIN RB	0	0	0	0		0				B								0	Free Agent	8	$0.60 	1
500	502	Easley, Marcus BUF WR	0	0								B					0		0		Free Agent	8	$0.60 	
