#	ovr	player	pts	avg	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	status	bye	salary	years	position	team	year
422	423	Preston, Michael	9.9	3.3											B			2.1	4.6	3.2	Free Agent	11	0.6	1.0	WR	TEN	2012
423	424	Byham, Nate	9.8	0.98					B		0	0	3	0	6.8	0.0	0.0	0.0	0.0	0.0	Free Agent (P)	5	0.6	1.0	TE	TBB	2012
424	425	Johnson, Quinn	9.8	0.65	0.0	0.0	1.0	2.7	2.5	0	0	0.6	0	1	B	0.0	0.0	0.0	1.8	0.2	Free Agent	11	0.6	1.0	RB	TEN	2012
425	426	Helu, Roy	9.1	3.03	5.1	0.5	3.5							B							Plummer - Trade	10	0.6	2.0	RB	WAS	2012
426	427	Maneri, Steve	9.1	0.76			2.0	0	0	7.1	B		0	0	0	0.0	0.0	0.0	0.0	0.0	Free Agent	7	0.6	1.0	TE	KCC	2012
427	428	Paulson, David	8.6	0.57	0.0	0.0	0.0	B	1.3	1.3	1.2	0	1.2	2.5	1.1	0.0	0.0	0.0	0.0	0.0	Free Agent	4	0.6	1.0	TE	PIT	2012
428	429	Gray, Cyrus	8.3	0.92			0.0	2.2	5	0	B	0	0				1.1	0.0		0.0	Free Agent	7	0.6	1.0	RB	KCC	2012
429	430	Celek, Garrett	8.1	0.67				0	0.9	1.1	0	0	B	0	0	0.0	0.0	0.0	0.0	6.1	Free Agent	9	0.6	1.0	TE	SFO	2012
430	431	Green, Ladarius	8.1	2.7		4.1					B				4	0.0					Free Agent	7	0.6	1.0	TE	SDC	2012
431	432	Gordon, Richard	7.9	0.66	0.0	0.0	6.6		B			0	1.3	0	0	0.0	0.0	0.0	0.0	0.0	Free Agent	5	0.6	1.0	TE	OAK	2012
432	433	Benn, Arrelious	7.3	0.91		0.0	1.3	4.5	B	0	0.4	1.1	0		0						Free Agent	5	0.6	1.0	WR	TBB	2012
433	434	Cribbs, Josh	7.3	0.49	0.0	0.9	3.4	-0.4	-3	1	1.8	1.4	0	B	0	0.0	0.0	2.4	2.3	-2.5	Free Agent (P)	10	0.6	1.0	WR	CLE	2012
434	435	Wylie, Devon	7.2	1.44	0.0						B			0	0				1.1	6.1	Free Agent	7	0.6	1.0	WR	KCC	2012
435	436	Adams, Kyle	7.0	0.5	2.7		1.7	0	0	B	0	0	0	1.2	0	0.0	0.0	1.4	0.0	0.0	Free Agent	6	0.6	1.0	TE	CHI	2012
436	437	Ajirotutu, Seyi	7.0	2.33							B		3.8			3.2	0.0				Free Agent	7	0.6	1.0	WR	SDC	2012
437	438	Green, Virgil	6.9	0.63					0	0	B	6.9	0	0	0	0.0	0.0	0.0	0.0	0.0	Free Agent	7	0.6	1.0	TE	DEN	2012
438	439	Sherman, Anthony	6.9	0.49	0.0	0.0	0.0	0	4	0		2.1	0.8	B	0	0.0	0.0	0.0	0.0	0.0	Free Agent	10	0.6	1.0	RB	ARI	2012
439	440	Scott, Bernard	6.6	3.3			0.6		6			B									Free Agent	8	0.6	1.0	RB	CIN	2012
440	441	Cadet, Travaris	6.1	0.51	0.0			0		B	0	0	-2.3	3.1	4.5	0.0	0.0	0.0	0.8	0.0	Free Agent	6	0.6	1.0	RB	NOS	2012
441	443	Kearse, Jermaine	5.6	0.93									1.1	0	B	1.8		0.0	0.0	2.7	Free Agent	11	0.6	1.0	WR	SEA	2012
442	444	McNeill, Mike	5.6	0.43	2.0	0.0	0.0	0	0	0	0	2.2	B	0	1.4	0.0	0.0			0.0	Free Agent	9	0.6	1.0	TE	STL	2012
443	445	Nelson, David	5.1	5.1	5.1							B									Free Agent	8	0.6	1.0	WR	BUF	2012
444	446	Caldwell, Andre	4.9	0.7				2.1	0	0	B	0		0			0.0	2.8			Free Agent	7	0.6	1.0	WR	DEN	2012
445	447	Pead, Isaiah	4.9	0.35	0.0	0.0	0.9		0	0.8	0.3	4.3	B	-1.6	0	0.0	0.0	0.0	0.0	0.2	Free Agent	9	0.6	1.0	RB	STL	2012
446	448	Jernigan, Jerrel	4.7	0.59			0.0		1.1				0		B	0.0	1.9	0.0	0.0	1.7	Free Agent	11	0.6	1.0	WR	NYG	2012
447	449	Thompson, Taylor	4.7	0.31	0.0	0.0	0.0	0	1.2	1	0	0	1.2	0	B	0.0	0.0	0.0	0.0	1.3	Free Agent	11	0.6	1.0	TE	TEN	2012
448	450	Weems, Eric	4.7	0.31	0.0	0.0	0.0	0	0	B	0	0	0	0	0	1.9	2.8	0.0	0.0	0.0	Free Agent	6	0.6	1.0	WR	CHI	2012
449	451	Hartsock, Ben	4.5	0.32	0.0		0.0	0	0	B	0	3.5	0	0	0	0.0	0.0	0.0	1.0	0.0	Free Agent	6	0.6	1.0	TE	CAR	2012
450	452	Hawkins, Lavelle	4.5	0.75	2.3	0.0		1				1.2			B				0.0	0.0	Free Agent	11	0.6	1.0	WR	TEN	2012
451	453	Rodriguez, Evan	4.4	0.4	0.0	0.0	0.0			B			0	0	0	2.1	2.3	0.0	0.0	0.0	Free Agent	6	0.6	1.0	TE	CHI	2012
452	454	Boykin, Jarrett	4.0	0.44						0	0	1.4	1.7	B		0.0	0.0	0.9	0.0	0.0	Free Agent	10	0.6	1.0	WR	GBP	2012
453	455	Daniel, Chase	3.6	0.24	0.0	0.0	0.0	0	0	B	0	0	0	0	3.6	0.0	0.0	0.0	0.0	0.0	Free Agent	6	0.6	1.0	QB	NOS	2012
454	456	Pryor, Terrelle	3.6	1.8					B										-0.6	4.2	Free Agent	5	0.6	1.0	QB	OAK	2012
455	457	Owusu, Chris	3.4	0.68					B					0		0.0	0.0	0.0	3.4		Free Agent	5	0.6	1.0	WR	TBB	2012
456	458	Felton, Jerome	3.3	0.22	0.0	0.0	0.0	0	0	0	0	0	0	1	B	0.0	2.3	0.0	0.0	0.0	Free Agent	11	0.6	1.0	RB	MIN	2012
457	459	Grimes, Jonathan	3.2	0.36					0	B	1.1	2.1	0	0	0	0.0	0.0	0.0			Free Agent	6	0.6	1.0	RB	JAC	2012
458	460	Reed, David	3.2	0.8								B					0.0	0.0	3.2	0.0	Free Agent	8	0.6	1.0	WR	BAL	2012
459	461	Harkey, Cory	3.1	0.62									B		0	0.0	0.0	0.0	3.1		Free Agent	9	0.6	1.0	TE	STL	2012
460	462	Smith, Alfonso	3.1	0.31				0	1.8	0	0	0	0	B	0			0.0	0.0	1.3	Free Agent	10	0.6	1.0	RB	ARI	2012
461	463	Anderson, Derek	3.0	3.0			3.0			B											Free Agent	6	0.6	1.0	QB	CAR	2012
462	464	Flynn, Matt	3.0	1.0											B			2.4	0.0	0.6	Free Agent	11	0.6	1.0	QB	SEA	2012
463	465	Saunders, Weslye	3.0	0.3				B			0	2.1	0	0	0	0.9	0.0	0.0	0.0	0.0	Free Agent	4	0.6	1.0	TE	IND	2012
464	466	Robiskie, Brian	2.9	0.58					B			0				0.0		0.0	1.4	1.5	Free Agent	5	0.6	1.0	WR	DET	2012
465	467	Taylor, Tyrod	2.9	0.58	2.3			0				B	0.6	-0.6						0.6	Free Agent	8	0.6	1.0	QB	BAL	2012
466	468	Burress, Plaxico	2.8	1.4				B								0.0		2.8			Free Agent (P)	4	0.6	1.0	WR	PIT	2012
467	469	Holmes, Andre	2.6	0.37	0.0		0.0	1.7		0	0		B	0		0.9					Free Agent	9	0.6	1.0	WR	NEP	2012
468	470	Scott, Da'Rel	2.6	0.65			2.6	0	0	0					B						Free Agent	11	0.6	1.0	RB	NYG	2012
469	471	Asiata, Matt	2.2	0.15	0.7	0.0	0.0	0	1.2	0	0	0	0	0	B	0.0	0.0	0.0	0.0	0.3	Free Agent	11	0.6	1.0	RB	MIN	2012
470	472	Jacobs, Brandon	2.2	1.1												0.3	1.9				Free Agent	-	0.6	1.0	RB	FA	2012
471	473	Winslow, Kellen	2.2	2.2			2.2														Free Agent	-	0.6	1.0	TE	FA	2012
472	474	Coffman, Chase	2.1	0.53							B				0	0.0	0.0	2.1			Free Agent	7	0.6	1.0	TE	ATL	2012
473	475	Gronkowski, Chris	2.1	0.15	0.0	0.0	2.1	0	0	0	B	0	0	0	0	0.0	0.0	0.0	0.0		Free Agent	7	0.6	1.0	RB	DEN	2012
474	476	Taylor, Ryan	2.1	0.14	0.0	0.0	0.0	0	0	0	0	0	0	B	0	0.0	0.0	0.0	0.0	2.1	Free Agent	10	0.6	1.0	TE	GBP	2012
475	477	Todman, Jordan	1.9	1.9						B								1.9			Free Agent	6	0.6	1.0	RB	JAC	2012
476	478	Orlovsky, Dan	1.8	1.8					B										1.8		Free Agent	5	0.6	1.0	QB	TBB	2012
477	479	Sanzenbacher, Dane	1.7	0.42				0	1.7		0	B					0.0				Free Agent	8	0.6	1.0	WR	CIN	2012
478	480	Herron, Dan	1.4	0.7								B						0.0	1.4		Free Agent (P)	8	0.6	1.0	RB	CIN	2012
479	481	Jones, Dominique	1.3	0.33	1.3	0.0	0.0	B	0												Free Agent	4	0.6	1.0	TE	IND	2012
480	482	Collie, Austin	1.1	1.1			1.1	B													Free Agent	4	0.6	1.0	WR	IND	2012
481	483	Osweiler, Brock	1.0	0.25				0.2			B	0.2							0.4	0.2	Free Agent	7	0.6	1.0	QB	DEN	2012
482	484	Ta'ufo'ou, Will	1.0	0.2						B				0	0	1.0		0.0	0.0		Free Agent	6	0.6	1.0	RB	JAC	2012
483	485	Dray, Jim	0.8	0.07	0.0		0.0			0	0	0	0	B	0	0.0	0.0	0.0	0.0	0.8	Free Agent	10	0.6	1.0	TE	ARI	2012
484	486	Hoyer, Brian	0.8	0.8										B						0.8	Free Agent (P)	10	0.6	1.0	QB	ARI	2012
485	487	Smelley, Brad	0.8	0.8										B						0.8	Free Agent (P)	10	0.6	1.0	TE	CLE	2012
486	488	Smith, Armond	0.6	0.2						B								0.0	0.6	0.0	Free Agent	6	0.6	1.0	RB	CAR	2012
487	489	Thompson, Deonte	0.5	0.1	3.5	0.0	0.0	0	-3			B									Free Agent	8	0.6	1.0	WR	BAL	2012
488	490	McCown, Luke	0.4	0.2			0.0				B								0.4		Free Agent	7	0.6	1.0	QB	ATL	2012
489	491	Gradkowski, Bruce	0.2	0.1	0.2							B								0.0	Free Agent	8	0.6	1.0	QB	CIN	2012
490	492	Webb, Joe	0.2	0.2					0.2						B						Free Agent	11	0.6	1.0	QB	MIN	2012
491	493	Anderson, Joe	0.0	0.0						B									0.0	0.0	Free Agent	6	0.6	1.0	WR	CHI	2012
492	494	Bajema, Billy	0.0	0.0						0		B			0	0.0	0.0	0.0	0.0	0.0	Free Agent	8	0.6	1.0	TE	BAL	2012
493	495	Bellamy, Josh	0.0	0.0							B							0.0	0.0	0.0	Free Agent	7	0.6	1.0	WR	KCC	2012
494	496	Brockel, Richie	0.0	0.0	0.0	0.0	0.0	0	0	B	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Free Agent	6	0.6	1.0	TE	CAR	2012
495	497	Brown, Mike	0.0	0.0						B										0.0	Free Agent	6	0.6	1.0	WR	JAC	2012
496	498	Butler, Deon	0.0	0.0											B					0.0	Free Agent	11	0.6	1.0	WR	SEA	2012
497	499	Clutts, Tyler	0.0	0.0	0.0	0.0	0.0	0	0	0	0	B	0	0	0	0.0	0.0	0.0	0.0	0.0	Free Agent	8	0.6	1.0	RB	HOU	2012
498	500	Cone, Kevin	0.0	0.0	0.0	0.0	0.0	0	0	0	B	0				0.0	0.0	0.0	0.0	0.0	Free Agent	7	0.6	1.0	WR	ATL	2012
499	501	Conner, John	0.0	0.0	0.0	0.0		0				B								0.0	Free Agent	8	0.6	1.0	RB	CIN	2012
500	502	Easley, Marcus	0.0	0.0								B					0.0		0.0		Free Agent	8	0.6		WR	BUF	2012
